PAG,Record Time, Retrieval Time, Node ID, PageNum
SLG,Record Time, Retrieval Time, Node ID, StartLogging,LogInterval,Jitter,SubLogInterval,Wake Up Block
SNS,Record Time, Retrieval Time, Node ID, SensorNum, MainLogCount, SecondaryLogCount, CountToFirstLog, LoggingFlags
BAS,Record Time, Retrieval Time, Node ID, CombinedCISandWktCIS, RXWait, Baseline 1, Baseline 2, ...
TIM,Record Time, Retrieval Time, Node ID
BAT,Record Time, Retrieval Time, Node ID, UsedPercentage %, Volts V
SSP,Record Time, Retrieval Time, Node ID,SoundSpeed mps
HRT,Record Time, Retrieval Time, Node ID,Temperature Deg C
BSL,Record Time, Retrieval Time, Node ID, RangeNode, RangeAddress, RangeMilliSeconds ms, TAT ms
PRS,Record Time, Retrieval Time, Node ID,Pressure Kpa, Temperature Deg C
INC,Record Time, Retrieval Time, Node ID, Pitch(Rads), Roll(Rads)
# 
# Data
BSL,2016/03/29 07:00:00,2016/04/03 11:28:36,5,3,2303,0.000,120
BSL,2016/03/29 07:00:00,2016/04/03 11:28:36,5,4,2304,0.000,200
PRS,2016/03/29 07:00:00,2016/04/03 11:28:36,5,105.594,19.79
TIM,2016/03/29 08:15:00,2016/04/03 11:28:36,5
SSP,2016/03/29 08:15:00,2016/04/03 11:28:36,5,9996.000
HRT,2016/03/29 08:15:00,2016/04/03 11:28:36,5,19.885403
BSL,2016/03/29 08:15:00,2016/04/03 11:28:36,5,1,2301,0.000,80
BSL,2016/03/29 08:15:00,2016/04/03 11:28:36,5,2,2302,0.000,160
BSL,2016/03/29 08:15:00,2016/04/03 11:28:36,5,3,2303,0.000,120
BSL,2016/03/29 08:15:00,2016/04/03 11:28:36,5,4,2304,0.000,200
PRS,2016/03/29 08:15:00,2016/04/03 11:28:36,5,105.437,19.72
TIM,2016/03/29 09:30:00,2016/04/03 11:28:36,5
SSP,2016/03/29 09:30:00,2016/04/03 11:28:36,5,9996.000
HRT,2016/03/29 09:30:00,2016/04/03 11:28:36,5,19.908667
BSL,2016/03/29 09:30:00,2016/04/03 11:28:36,5,1,2301,0.000,80
BSL,2016/03/29 09:30:00,2016/04/03 11:28:36,5,2,2302,0.000,160
BSL,2016/03/29 09:30:00,2016/04/03 11:28:36,5,3,2303,0.000,120
BSL,2016/03/29 09:30:00,2016/04/03 11:28:36,5,4,2304,0.000,200
PRS,2016/03/29 09:30:00,2016/04/03 11:28:36,5,105.589,19.73
TIM,2016/03/29 10:45:00,2016/04/03 11:28:36,5
SSP,2016/03/29 10:45:00,2016/04/03 11:28:36,5,9996.000
HRT,2016/03/29 10:45:00,2016/04/03 11:28:36,5,20.014246
BSL,2016/03/29 10:45:00,2016/04/03 11:28:36,5,1,2301,0.000,80
BSL,2016/03/29 10:45:00,2016/04/03 11:28:36,5,2,2302,0.000,160
BSL,2016/03/29 10:45:00,2016/04/03 11:28:36,5,3,2303,0.000,120
BSL,2016/03/29 10:45:00,2016/04/03 11:28:36,5,4,2304,0.000,200
PRS,2016/03/29 10:45:00,2016/04/03 11:28:36,5,105.365,19.83
TIM,2016/03/29 12:00:00,2016/04/03 11:28:36,5
SSP,2016/03/29 12:00:00,2016/04/03 11:28:36,5,9996.000
HRT,2016/03/29 12:00:00,2016/04/03 11:28:36,5,20.133982
BSL,2016/03/29 12:00:00,2016/04/03 11:28:36,5,1,2301,0.000,80
BSL,2016/03/29 12:00:00,2016/04/03 11:28:36,5,2,2302,0.000,160
BSL,2016/03/29 12:00:00,2016/04/03 11:28:36,5,3,2303,0.000,120
BSL,2016/03/29 12:00:00,2016/04/03 11:28:36,5,4,2304,0.000,200
PRS,2016/03/29 12:00:00,2016/04/03 11:28:36,5,105.633,19.95
TIM,2016/03/29 13:15:00,2016/04/03 11:28:36,5
SSP,2016/03/29 13:15:00,2016/04/03 11:28:36,5,9996.000
HRT,2016/03/29 13:15:00,2016/04/03 11:28:36,5,20.287004
BSL,2016/03/29 13:15:00,2016/04/03 11:28:36,5,1,2301,0.000,80
BSL,2016/03/29 13:15:00,2016/04/03 11:28:36,5,2,2302,0.000,160
BSL,2016/03/29 13:15:00,2016/04/03 11:28:36,5,3,2303,0.000,120
BSL,2016/03/29 13:15:00,2016/04/03 11:28:36,5,4,2304,0.000,200
PRS,2016/03/29 13:15:00,2016/04/03 11:28:36,5,105.747,20.10
TIM,2016/03/29 14:30:00,2016/04/03 11:28:36,5
SSP,2016/03/29 14:30:00,2016/04/03 11:28:36,5,9996.000
HRT,2016/03/29 14:30:00,2016/04/03 11:28:36,5,20.490934
BSL,2016/03/29 14:30:00,2016/04/03 11:28:36,5,1,2301,0.000,80
PAG,2016/03/29 14:30:00,2016/04/03 11:28:37,5,3
BSL,2016/03/29 14:30:00,2016/04/03 11:28:37,5,2,2302,0.000,160
BSL,2016/03/29 14:30:00,2016/04/03 11:28:37,5,3,2303,0.000,120
BSL,2016/03/29 14:30:00,2016/04/03 11:28:37,5,4,2304,0.000,200
PRS,2016/03/29 14:30:00,2016/04/03 11:28:37,5,105.694,20.30
TIM,2016/03/29 15:45:00,2016/04/03 11:28:37,5
SSP,2016/03/29 15:45:00,2016/04/03 11:28:37,5,9996.000
HRT,2016/03/29 15:45:00,2016/04/03 11:28:37,5,20.676872
BSL,2016/03/29 15:45:00,2016/04/03 11:28:37,5,1,2301,0.000,80
BSL,2016/03/29 15:45:00,2016/04/03 11:28:37,5,2,2302,0.000,160
BSL,2016/03/29 15:45:00,2016/04/03 11:28:37,5,3,2303,0.000,120
BSL,2016/03/29 15:45:00,2016/04/03 11:28:37,5,4,2304,0.000,200
PRS,2016/03/29 15:45:00,2016/04/03 11:28:37,5,105.612,20.49
INC,2016/03/29 15:45:00,2016/04/03 11:28:37,5,1.154,-0.411
TIM,2016/03/29 17:00:00,2016/04/03 11:28:37,5
SSP,2016/03/29 17:00:00,2016/04/03 11:28:37,5,9996.000
HRT,2016/03/29 17:00:00,2016/04/03 11:28:37,5,20.767838
BSL,2016/03/29 17:00:00,2016/04/03 11:28:37,5,1,2301,0.000,80
BSL,2016/03/29 17:00:00,2016/04/03 11:28:37,5,2,2302,0.000,160
